,Entity,Code,Year,Outdoor_air_pollution,High_systolic_blood_pressure,Diet_high_in_sodium,Diet_low_in_whole_grains,Alcohol_use,Diet_low_in_fruits,Unsafe_water_source,Secondhand_smoke,Low_birth_weight,Child_wasting,Unsafe_sex,Diet_low_in_nuts_and_seeds,Household_air_pollution_from_solid_fuels,Diet_low_in_vegetables,Low_physical_activity,Smoking,High_fasting_plasma_glucose,Air_pollution,High_bodymass_index,Unsafe_sanitation,No_access_to_handwashing_facility,Drug_use,Low_bone_mineral_density,Vitamin_A_deficiency,Child_stunting,Discontinued_breastfeeding,Non_exclusive_breastfeeding,Iron_deficiency
4856,Romania,ROU,2016,14617,90839,27007,12465,19262,5158,42,6166,494,302,2065,6199,2750,333,5481,39911,24429,17346,40574,28,84,2291,859,0,28,1,61,3
